state_fips_code,chsi_state_name,county_fips_code,chsi_county_name,chsi_state_abbr,strata_id_number,strata_determining_factors,number_counties,population_size,poverty,age_19_under,age_19_64,age_65_84,age_85_and_over,white,black,native_american,asian,hispanic
29,Missouri,85,Hickory,MO,71,"frontier status, population size, poverty, age, population density",33,9271,16.2,18.4,55.0,23.7,2.9,98.6,0.1,0.3,0.1,1.1
29,Missouri,87,Holt,MO,61,"frontier status, population size, poverty, age, population density",32,5081,11.8,22.2,56.7,16.8,4.2,98.9,0.2,0.5,0.1,0.5
29,Missouri,89,Howard,MO,59,"frontier status, population size, poverty, age, population density",32,9957,11.8,24.3,60.2,12.8,2.8,92.6,6.3,0.3,0.1,0.9
29,Missouri,91,Howell,MO,36,"frontier status, population size, poverty, age",23,38400,17.1,25.2,57.9,14.9,2.1,96.8,0.4,1.0,0.3,1.3
29,Missouri,93,Iron,MO,75,"frontier status, population size, poverty, age, population density",37,10273,17.6,24.2,59.1,14.8,1.9,97.4,1.7,0.2,0.1,0.6
29,Missouri,95,Jackson,MO,3,"frontier status, population size, poverty",39,662959,12.3,26.4,61.4,10.5,1.7,72.6,23.4,0.5,1.5,6.6
29,Missouri,97,Jasper,MO,24,"frontier status, population size, poverty, age",35,110624,14.9,26.6,60.1,11.3,2.0,94.1,1.7,1.3,0.9,5.0
29,Missouri,99,Jefferson,MO,12,"frontier status, population size, poverty, age",57,213669,8.0,26.1,64.0,9.0,0.9,97.3,0.9,0.3,0.6,1.2
29,Missouri,101,Johnson,MO,28,"frontier status, population size, poverty, age",39,50784,11.5,26.6,63.5,8.6,1.3,91.7,4.1,0.7,1.9,2.7
29,Missouri,103,Knox,MO,61,"frontier status, population size, poverty, age, population density",32,4171,14.5,23.9,55.2,17.6,3.3,99.4,0.1,0.0,0.1,0.6
29,Missouri,105,Laclede,MO,34,"frontier status, population size, poverty, age",22,34492,14.3,25.4,60.1,13.0,1.5,97.2,0.6,0.5,0.4,1.6
29,Missouri,107,Lafayette,MO,31,"frontier status, population size, poverty, age",22,33108,10.2,24.6,59.8,13.4,2.1,96.2,2.3,0.2,0.3,1.3
29,Missouri,109,Lawrence,MO,34,"frontier status, population size, poverty, age",22,37127,13.7,26.2,58.7,12.9,2.1,97.4,0.4,0.8,0.3,4.6
29,Missouri,111,Lewis,MO,62,"frontier status, population size, poverty, age, population density",32,10186,13.3,25.0,58.0,13.9,3.1,96.0,2.7,0.3,0.4,0.8
29,Missouri,113,Lincoln,MO,29,"frontier status, population size, poverty, age",37,47727,9.0,27.2,63.2,8.4,1.3,96.4,1.9,0.4,0.2,1.5
29,Missouri,115,Linn,MO,63,"frontier status, population size, poverty, age, population density",32,13133,13.4,24.6,55.9,15.9,3.6,98.1,0.8,0.4,0.2,0.9
29,Missouri,117,Livingston,MO,63,"frontier status, population size, poverty, age, population density",32,14291,12.6,23.0,57.9,15.7,3.3,96.1,2.7,0.4,0.4,1.0
29,Missouri,119,McDonald,MO,69,"frontier status, population size, poverty, age, population density",45,22844,16.9,28.5,60.4,9.8,1.4,93.6,0.3,2.5,0.9,11.8
29,Missouri,121,Macon,MO,59,"frontier status, population size, poverty, age, population density",32,15600,12.1,23.6,57.7,15.6,3.1,96.1,2.5,0.4,0.2,0.9
29,Missouri,123,Madison,MO,71,"frontier status, population size, poverty, age, population density",33,12151,15.0,23.1,59.3,15.3,2.2,99.0,0.2,0.1,0.3,0.9
29,Missouri,125,Maries,MO,62,"frontier status, population size, poverty, age, population density",32,8989,12.2,24.4,60.1,13.8,1.7,98.2,0.4,0.6,0.1,1.3
29,Missouri,127,Marion,MO,34,"frontier status, population size, poverty, age",22,28375,12.6,26.0,58.4,13.2,2.4,93.2,4.9,0.3,0.4,1.1
29,Missouri,129,Mercer,MO,61,"frontier status, population size, poverty, age, population density",32,3595,12.1,22.0,57.7,16.4,4.0,98.9,0.2,0.8,0.1,0.4
29,Missouri,131,Miller,MO,43,"frontier status, population size, poverty, age",57,24712,13.4,24.7,60.3,13.0,2.0,98.2,0.3,0.5,0.2,1.0
29,Missouri,133,Mississippi,MO,76,"frontier status, population size, poverty, age, population density",38,13599,20.5,25.1,60.3,12.5,2.2,77.9,20.7,0.4,0.4,1.2
29,Missouri,135,Moniteau,MO,40,"frontier status, population size, poverty, age",62,15084,10.5,24.8,62.3,10.8,2.2,95.4,3.4,0.3,0.4,3.1
29,Missouri,137,Monroe,MO,40,"frontier status, population size, poverty, age",62,9379,10.0,24.2,58.4,14.5,2.9,95.3,3.7,0.5,0.1,0.8
29,Missouri,139,Montgomery,MO,43,"frontier status, population size, poverty, age",57,12166,11.9,24.1,58.5,14.6,2.8,96.3,2.1,0.1,0.6,0.9
29,Missouri,141,Morgan,MO,63,"frontier status, population size, poverty, age, population density",32,20436,14.8,23.0,56.7,18.3,2.0,98.0,0.5,0.6,0.2,0.9
29,Missouri,143,New Madrid,MO,68,"frontier status, population size, poverty, age, population density",34,18566,18.7,25.1,59.0,13.7,2.2,84.4,14.7,0.1,0.2,0.8
29,Missouri,145,Newton,MO,29,"frontier status, population size, poverty, age",37,55554,12.2,25.5,60.6,12.3,1.6,94.0,0.8,2.1,1.2,2.8
29,Missouri,147,Nodaway,MO,63,"frontier status, population size, poverty, age, population density",32,21710,11.5,21.9,64.3,11.4,2.4,96.3,1.8,0.3,1.2,0.8
29,Missouri,149,Oregon,MO,70,"frontier status, population size, poverty, age, population density",37,10403,18.5,23.0,58.6,15.9,2.5,95.3,0.1,2.5,0.2,1.2
29,Missouri,151,Osage,MO,56,"frontier status, population size, poverty, age, population density",39,13485,8.4,25.6,59.8,12.6,2.0,99.1,0.2,0.1,0.1,0.6
29,Missouri,153,Ozark,MO,70,"frontier status, population size, poverty, age, population density",37,9490,18.1,20.8,58.4,18.9,2.0,98.5,0.2,0.5,0.0,1.1
29,Missouri,155,Pemiscot,MO,76,"frontier status, population size, poverty, age, population density",38,19412,23.1,30.3,55.7,11.9,2.0,73.7,25.3,0.2,0.4,1.8
29,Missouri,157,Perry,MO,57,"frontier status, population size, poverty, age, population density",42,18571,9.6,25.0,59.4,13.3,2.3,98.4,0.2,0.3,0.8,0.8
29,Missouri,159,Pettis,MO,31,"frontier status, population size, poverty, age",22,40121,12.8,26.3,58.5,13.0,2.2,94.2,3.0,0.6,0.6,6.0
29,Missouri,161,Phelps,MO,32,"frontier status, population size, poverty, age",37,42125,14.1,24.0,62.3,11.8,1.9,94.0,1.9,0.5,2.1,1.6
29,Missouri,163,Pike,MO,43,"frontier status, population size, poverty, age",57,18762,14.3,22.9,62.7,12.2,2.2,90.4,8.6,0.3,0.2,2.5
29,Missouri,165,Platte,MO,46,"frontier status, population size, poverty, age, population density",26,82085,5.5,24.5,66.0,8.4,1.2,91.9,4.4,0.4,1.9,3.9
29,Missouri,167,Polk,MO,49,"frontier status, population size, poverty, age, population density",35,28892,15.0,25.9,58.9,13.2,2.0,97.4,0.5,0.7,0.5,1.7
29,Missouri,169,Pulaski,MO,33,"frontier status, population size, poverty, age",41,44187,12.3,31.2,61.0,7.0,0.8,80.8,12.6,0.9,2.7,6.4
29,Missouri,171,Putnam,MO,70,"frontier status, population size, poverty, age, population density",37,5168,13.8,23.7,55.8,17.2,3.3,99.7,0.0,0.0,0.2,0.6
29,Missouri,173,Ralls,MO,40,"frontier status, population size, poverty, age",62,9761,9.0,22.5,63.5,12.2,1.8,98.4,1.1,0.1,0.1,0.6
29,Missouri,175,Randolph,MO,65,"frontier status, population size, poverty, age, population density",30,25336,13.5,24.4,61.7,11.7,2.2,91.5,6.8,0.3,0.5,1.5
29,Missouri,177,Ray,MO,38,"frontier status, population size, poverty, age",35,24101,8.4,25.8,61.4,11.2,1.6,97.0,1.5,0.3,0.2,1.3
29,Missouri,179,Reynolds,MO,74,"frontier status, population size, poverty, age, population density",30,6585,18.1,21.9,59.8,16.2,2.1,96.9,0.7,0.8,0.1,0.9
29,Missouri,181,Ripley,MO,75,"frontier status, population size, poverty, age, population density",37,13851,19.1,23.9,59.0,15.1,2.0,97.1,0.1,1.3,0.4,1.3
29,Missouri,183,St. Charles,MO,10,"frontier status, population size, poverty, age",36,329940,4.9,27.1,63.3,8.7,0.9,93.5,3.5,0.2,1.5,2.0
29,Missouri,185,St. Clair,MO,70,"frontier status, population size, poverty, age, population density",37,9686,16.7,21.1,57.2,18.9,2.8,97.9,0.4,0.5,0.5,1.0
29,Missouri,186,Ste. Genevieve,MO,38,"frontier status, population size, poverty, age",35,18198,8.8,23.9,61.5,12.8,1.8,98.2,1.0,0.3,0.2,0.7
29,Missouri,187,St. Francois,MO,24,"frontier status, population size, poverty, age",35,61661,14.3,22.5,63.5,12.4,1.6,95.2,3.2,0.4,0.5,1.0
29,Missouri,189,St. Louis,MO,1,"frontier status, population size",34,1004666,8.6,24.7,61.2,12.2,1.9,74.3,21.3,0.2,2.9,1.7
29,Missouri,195,Saline,MO,63,"frontier status, population size, poverty, age, population density",32,23075,13.3,24.8,59.6,12.9,2.7,92.5,5.4,0.4,0.6,5.7
29,Missouri,197,Schuyler,MO,61,"frontier status, population size, poverty, age, population density",32,4308,13.6,22.6,57.2,16.8,3.5,98.8,0.0,0.1,0.2,0.7
29,Missouri,199,Scotland,MO,70,"frontier status, population size, poverty, age, population density",37,4928,13.0,26.8,55.8,14.7,2.8,99.4,0.2,0.0,0.2,0.8
29,Missouri,201,Scott,MO,33,"frontier status, population size, poverty, age",41,41143,14.6,26.8,59.4,11.8,2.0,87.2,11.6,0.2,0.3,1.3
29,Missouri,203,Shannon,MO,74,"frontier status, population size, poverty, age, population density",30,8367,21.1,24.1,61.0,13.2,1.7,95.7,0.2,1.6,0.1,1.0
29,Missouri,205,Shelby,MO,61,"frontier status, population size, poverty, age, population density",32,6744,13.5,23.5,57.5,15.5,3.5,98.3,1.1,0.3,0.2,0.7
29,Missouri,207,Stoddard,MO,49,"frontier status, population size, poverty, age, population density",35,29714,14.9,23.2,59.6,14.6,2.7,97.5,1.2,0.3,0.1,1.0
29,Missouri,209,Stone,MO,30,"frontier status, population size, poverty, age",57,30931,12.7,20.7,58.7,19.1,1.6,97.7,0.3,0.7,0.3,1.6
29,Missouri,211,Sullivan,MO,61,"frontier status, population size, poverty, age, population density",32,6907,14.7,24.7,57.2,14.6,3.5,98.5,0.8,0.3,0.2,11.7
29,Missouri,213,Taney,MO,30,"frontier status, population size, poverty, age",57,42985,13.2,23.3,60.0,14.9,1.9,96.7,0.9,0.7,0.6,3.1
29,Missouri,215,Texas,MO,75,"frontier status, population size, poverty, age, population density",37,24614,18.4,22.6,60.0,15.2,2.2,94.5,2.4,1.0,0.3,1.1
29,Missouri,217,Vernon,MO,43,"frontier status, population size, poverty, age",57,20441,15.0,26.7,57.6,13.3,2.4,97.2,0.8,0.7,0.5,1.4
29,Missouri,219,Warren,MO,38,"frontier status, population size, poverty, age",35,28764,9.1,25.1,62.2,11.3,1.4,96.3,2.3,0.3,0.2,2.1
29,Missouri,221,Washington,MO,68,"frontier status, population size, poverty, age, population density",34,24032,18.3,25.2,62.8,10.9,1.1,95.5,2.7,0.7,0.2,1.0
29,Missouri,223,Wayne,MO,70,"frontier status, population size, poverty, age, population density",37,13097,19.9,22.9,57.1,17.8,2.3,97.6,0.4,0.4,0.2,0.5
29,Missouri,225,Webster,MO,33,"frontier status, population size, poverty, age",41,34745,13.9,27.1,61.1,10.3,1.4,96.9,1.2,0.7,0.3,1.2
29,Missouri,227,Worth,MO,70,"frontier status, population size, poverty, age, population density",37,2174,13.2,21.6,56.5,17.9,4.0,98.7,0.6,0.5,0.0,0.3
29,Missouri,229,Wright,MO,76,"frontier status, population size, poverty, age, population density",38,18306,18.7,26.1,57.2,14.6,2.1,97.9,0.5,0.6,0.2,1.1
29,Missouri,510,St. Louis City,MO,5,"frontier status, population size, poverty",25,344362,21.3,26.6,61.2,10.0,2.2,45.6,50.7,0.3,2.1,2.4
30,Montana,1,Beaverhead,MT,83,"frontier status, population size, poverty, age",29,8773,15.7,23.4,61.1,12.8,2.7,97.4,0.2,1.6,0.2,3.3
30,Montana,3,Big Horn,MT,86,"frontier status, population size, poverty, age",38,13149,24.0,33.3,57.4,8.3,1.1,35.8,0.1,61.4,0.4,4.1
30,Montana,5,Blaine,MT,86,"frontier status, population size, poverty, age",38,6629,22.2,30.3,57.1,11.0,1.6,50.4,0.3,48.0,0.2,1.5
30,Montana,7,Broadwater,MT,85,"frontier status, population size, poverty, age",25,4517,13.0,20.5,60.2,16.8,2.5,97.9,0.4,1.2,0.2,1.4
30,Montana,9,Carbon,MT,84,"frontier status, population size, poverty, age",52,9902,11.2,20.4,63.2,13.4,2.9,98.4,0.2,0.6,0.3,2.0
30,Montana,11,Carter,MT,84,"frontier status, population size, poverty, age",52,1320,12.2,19.9,60.7,16.4,3.0,99.2,0.1,0.4,0.3,0.7
30,Montana,13,Cascade,MT,19,"frontier status, population size, poverty, age",37,79569,13.9,24.7,60.4,12.6,2.4,91.1,1.2,4.6,0.8,2.6
30,Montana,15,Chouteau,MT,82,"frontier status, population size, poverty, age",37,5463,15.0,24.0,57.4,15.4,3.2,84.1,0.1,15.5,0.3,0.7
30,Montana,17,Custer,MT,84,"frontier status, population size, poverty, age",52,11267,13.9,23.5,59.2,14.4,2.8,97.4,0.1,1.5,0.4,1.7
30,Montana,19,Daniels,MT,81,"frontier status, population size, poverty, age",58,1836,11.9,18.7,58.0,19.8,3.5,97.2,0.2,1.4,0.5,1.7
30,Montana,21,Dawson,MT,84,"frontier status, population size, poverty, age",52,8688,12.7,21.2,60.5,15.8,2.5,98.0,0.3,1.4,0.1,1.3
30,Montana,23,Deer Lodge,MT,70,"frontier status, population size, poverty, age, population density",37,8948,14.8,19.9,61.7,15.4,3.0,95.5,0.3,2.4,0.4,1.9
30,Montana,25,Fallon,MT,82,"frontier status, population size, poverty, age",37,2717,9.7,20.9,59.8,16.6,2.8,98.8,0.2,0.6,0.4,0.6
30,Montana,27,Fergus,MT,84,"frontier status, population size, poverty, age",52,11551,14.9,21.2,58.3,17.1,3.4,96.8,0.1,1.7,0.3,1.0
30,Montana,29,Flathead,MT,23,"frontier status, population size, poverty, age",37,83172,12.6,23.2,63.7,11.4,1.7,96.7,0.3,1.2,0.5,1.8
30,Montana,31,Gallatin,MT,19,"frontier status, population size, poverty, age",37,78210,11.5,22.5,68.9,7.4,1.2,96.6,0.4,1.0,0.9,2.2
30,Montana,33,Garfield,MT,82,"frontier status, population size, poverty, age",37,1199,11.6,22.6,57.2,15.8,4.3,98.6,0.1,1.2,0.2,0.4
30,Montana,35,Glacier,MT,86,"frontier status, population size, poverty, age",38,13552,25.6,32.2,57.8,8.6,1.4,34.5,0.1,63.3,0.1,2.0
30,Montana,37,Golden Valley,MT,87,"frontier status, population size, poverty, age",32,1159,17.9,24.4,59.6,14.0,2.1,98.2,0.0,1.4,0.2,1.4
30,Montana,39,Granite,MT,87,"frontier status, population size, poverty, age",32,2965,14.9,20.0,62.3,15.8,1.9,97.3,0.0,1.2,0.2,1.3
30,Montana,41,Hill,MT,86,"frontier status, population size, poverty, age",38,16304,18.1,27.2,60.0,10.6,2.2,78.4,0.2,19.3,0.3,1.7
30,Montana,43,Jefferson,MT,78,"frontier status, population size, poverty, age",43,11170,9.2,22.7,66.6,9.5,1.2,96.7,0.2,1.4,0.4,1.7
30,Montana,45,Judith Basin,MT,84,"frontier status, population size, poverty, age",52,2198,16.2,21.5,59.4,15.7,3.4,99.1,0.0,0.4,0.0,0.8
30,Montana,47,Lake,MT,36,"frontier status, population size, poverty, age",23,28297,19.1,25.7,59.4,12.8,2.1,73.1,0.3,23.5,0.3,3.0
30,Montana,49,Lewis and Clark,MT,19,"frontier status, population size, poverty, age",37,58449,11.7,23.0,64.5,10.7,1.8,95.6,0.3,2.1,0.6,1.7
30,Montana,51,Liberty,MT,82,"frontier status, population size, poverty, age",37,2003,13.7,19.5,57.0,19.6,3.9,99.5,0.0,0.1,0.4,0.2
30,Montana,53,Lincoln,MT,83,"frontier status, population size, poverty, age",29,19193,18.3,21.7,60.8,15.3,2.1,96.2,0.2,1.5,0.4,1.8
30,Montana,55,McCone,MT,85,"frontier status, population size, poverty, age",25,1805,12.7,21.1,57.4,18.7,2.8,97.1,0.6,1.3,0.4,1.2
30,Montana,57,Madison,MT,84,"frontier status, population size, poverty, age",52,7274,11.6,18.8,63.7,15.5,2.0,98.3,0.0,0.7,0.2,2.0
30,Montana,59,Meagher,MT,87,"frontier status, population size, poverty, age",32,1999,17.2,21.8,58.9,17.7,1.6,98.5,0.0,1.1,0.2,1.4
30,Montana,61,Mineral,MT,86,"frontier status, population size, poverty, age",38,4014,17.7,21.2,62.3,15.4,1.0,95.3,0.2,2.1,0.5,2.4
30,Montana,63,Missoula,MT,22,"frontier status, population size, poverty, age",28,100086,14.9,22.1,67.5,8.8,1.6,94.4,0.3,2.5,1.2,1.8
30,Montana,65,Musselshell,MT,87,"frontier status, population size, poverty, age",32,4497,17.6,21.1,62.2,14.1,2.6,97.6,0.1,1.5,0.2,1.9
30,Montana,67,Park,MT,84,"frontier status, population size, poverty, age",52,15968,12.5,20.9,64.4,12.1,2.6,97.3,0.5,0.9,0.4,2.5
30,Montana,69,Petroleum,MT,83,"frontier status, population size, poverty, age",29,470,11.9,23.1,59.1,15.3,2.6,98.9,0.0,1.1,0.0,1.5
30,Montana,71,Phillips,MT,85,"frontier status, population size, poverty, age",25,4179,15.9,22.6,57.1,16.1,4.3,90.9,0.2,7.0,0.4,1.3
30,Montana,73,Pondera,MT,88,"frontier status, population size, poverty, age",23,6087,17.6,25.6,58.6,13.6,2.2,82.7,0.2,16.2,0.1,1.0
30,Montana,75,Powder River,MT,84,"frontier status, population size, poverty, age",52,1705,11.0,21.8,59.1,16.3,2.8,98.1,0.0,1.9,0.1,1.4
30,Montana,77,Powell,MT,86,"frontier status, population size, poverty, age",38,6999,16.2,19.3,65.9,12.7,2.1,93.6,0.6,3.8,0.4,2.3
30,Montana,79,Prairie,MT,84,"frontier status, population size, poverty, age",52,1105,12.3,15.7,61.7,18.7,3.8,99.2,0.0,0.5,0.2,0.6
30,Montana,81,Ravalli,MT,49,"frontier status, population size, poverty, age, population density",35,39940,14.0,22.7,61.1,13.9,2.2,97.4,0.2,1.0,0.4,2.4
30,Montana,83,Richland,MT,83,"frontier status, population size, poverty, age",29,9096,13.1,23.1,60.8,13.7,2.4,97.5,0.2,1.8,0.2,2.8
30,Montana,85,Roosevelt,MT,86,"frontier status, population size, poverty, age",38,10524,26.2,33.0,56.4,9.2,1.5,38.2,0.2,59.2,0.6,2.0
30,Montana,87,Rosebud,MT,86,"frontier status, population size, poverty, age",38,9212,18.0,31.1,59.6,8.3,1.0,62.5,0.3,35.0,0.6,2.9
30,Montana,89,Sanders,MT,88,"frontier status, population size, poverty, age",23,11057,17.1,20.7,61.0,16.3,2.1,93.1,0.2,4.5,0.3,2.1
30,Montana,91,Sheridan,MT,81,"frontier status, population size, poverty, age",58,3524,12.7,17.7,56.9,20.8,4.7,97.2,0.3,1.6,0.3,1.4
30,Montana,93,Silver Bow,MT,49,"frontier status, population size, poverty, age, population density",35,32982,15.9,22.5,61.0,13.6,3.0,95.7,0.3,2.2,0.5,2.9
30,Montana,95,Stillwater,MT,81,"frontier status, population size, poverty, age",58,8493,9.4,22.3,62.8,13.3,1.6,97.7,0.2,1.0,0.3,2.0
30,Montana,97,Sweet Grass,MT,81,"frontier status, population size, poverty, age",58,3672,10.2,23.4,60.1,13.7,2.8,97.9,0.1,0.5,0.7,1.7
30,Montana,99,Teton,MT,85,"frontier status, population size, poverty, age",25,6240,13.7,23.5,58.0,15.4,3.0,96.8,0.2,1.6,0.3,1.2
30,Montana,101,Toole,MT,85,"frontier status, population size, poverty, age",25,5031,14.1,22.1,65.2,10.2,2.5,93.0,0.2,4.8,0.3,2.0
30,Montana,103,Treasure,MT,85,"frontier status, population size, poverty, age",25,689,12.5,22.0,60.2,14.5,3.3,97.4,0.1,1.9,0.4,1.9
30,Montana,105,Valley,MT,84,"frontier status, population size, poverty, age",52,7143,14.6,22.5,57.5,17.4,2.6,88.2,0.2,9.9,0.3,0.9
30,Montana,107,Wheatland,MT,87,"frontier status, population size, poverty, age",32,2037,20.1,25.8,54.9,15.8,3.5,97.3,0.2,1.4,0.4,1.3
30,Montana,109,Wibaux,MT,87,"frontier status, population size, poverty, age",32,951,12.7,20.0,56.1,20.2,3.7,98.9,0.0,0.5,0.2,0.5
30,Montana,111,Yellowstone,MT,14,"frontier status, population size, poverty, age",40,136691,12.1,24.1,62.3,11.4,2.2,93.6,0.5,3.5,0.6,3.8
31,Nebraska,1,Adams,NE,26,"frontier status, population size, poverty, age",40,33070,10.1,25.0,59.9,12.1,3.0,95.5,0.9,0.5,2.5,5.9
31,Nebraska,3,Antelope,NE,40,"frontier status, population size, poverty, age",62,7004,11.8,24.0,56.3,15.8,3.9,99.4,0.1,0.3,0.0,1.0
31,Nebraska,5,Arthur,NE,81,"frontier status, population size, poverty, age",58,378,9.8,21.7,58.7,16.9,2.6,98.4,0.0,0.0,1.3,1.9
31,Nebraska,7,Banner,NE,80,"frontier status, population size, poverty, age",41,733,8.1,23.6,61.1,13.4,1.9,99.6,0.1,0.1,0.0,6.0
31,Nebraska,9,Blaine,NE,82,"frontier status, population size, poverty, age",37,484,15.0,21.3,56.0,18.4,4.3,99.4,0.0,0.6,0.0,0.2
31,Nebraska,11,Boone,NE,40,"frontier status, population size, poverty, age",62,5772,10.0,24.8,54.2,16.8,4.2,99.8,0.1,0.0,0.1,1.3
31,Nebraska,13,Box Butte,NE,39,"frontier status, population size, poverty, age",51,11374,11.4,26.0,59.1,12.7,2.3,94.5,0.5,3.2,0.6,9.1
31,Nebraska,15,Boyd,NE,81,"frontier status, population size, poverty, age",58,2261,11.6,21.2,54.8,19.3,4.7,99.2,0.0,0.6,0.2,0.1
31,Nebraska,17,Brown,NE,84,"frontier status, population size, poverty, age",52,3328,11.4,21.8,54.6,18.9,4.7,99.0,0.0,0.2,0.4,1.0
31,Nebraska,19,Buffalo,NE,28,"frontier status, population size, poverty, age",39,43572,10.4,26.1,62.6,9.4,1.9,97.6,0.7,0.4,0.6,5.2
31,Nebraska,21,Burt,NE,40,"frontier status, population size, poverty, age",62,7455,9.9,23.5,54.8,17.9,3.8,98.0,0.3,1.1,0.2,1.4
31,Nebraska,23,Butler,NE,56,"frontier status, population size, poverty, age, population density",39,8720,9.1,25.0,57.5,15.2,2.4,99.2,0.1,0.2,0.2,2.3
31,Nebraska,25,Cass,NE,38,"frontier status, population size, poverty, age",35,25734,6.4,25.7,62.3,10.6,1.4,97.9,0.5,0.2,0.5,1.8
31,Nebraska,27,Cedar,NE,56,"frontier status, population size, poverty, age, population density",39,9066,8.4,26.5,53.5,16.5,3.6,99.3,0.1,0.2,0.0,0.6
31,Nebraska,29,Chase,NE,82,"frontier status, population size, poverty, age",37,3866,10.1,22.9,56.6,17.2,3.4,99.4,0.2,0.1,0.2,4.3
31,Nebraska,31,Cherry,NE,85,"frontier status, population size, poverty, age",25,6098,12.4,24.2,58.3,15.0,2.5,93.4,0.1,4.3,0.7,1.0
31,Nebraska,33,Cheyenne,NE,56,"frontier status, population size, poverty, age, population density",39,9993,9.5,24.1,60.2,13.4,2.3,97.6,0.2,0.8,1.1,4.6
31,Nebraska,35,Clay,NE,56,"frontier status, population size, poverty, age, population density",39,6733,10.4,24.1,57.2,16.1,2.6,98.8,0.3,0.4,0.3,4.2
31,Nebraska,37,Colfax,NE,57,"frontier status, population size, poverty, age, population density",42,10433,9.5,28.2,54.8,13.7,3.3,98.2,0.1,0.4,1.0,31.6
